,datetime,tweet_Id,text,Username
135,2022-03-24 17:24:30+00:00,1507045707441659911,"......boss than about your job.”

Like our content? Hit the follow button

#NMupdates #Nairametrics #horriblebosses #toxicworkplace #nigeriaseconomy #financialindependence #financialupdates #financialliteracy #financialfreedom #moneylessons #naijaupdates https://t.co/N0DkkutbIL",Nairametrics
136,2022-03-24 17:23:21+00:00,1507045416298237962,"Staff turnover is at an all time high but because they’ve been rewarding themselves handsomely for their mediocrity and sycophancy, they’re unperturbed about the welfare of those driving the business. They’re sl@vedrivers. @trustfundpltd #HorribleWorkplaces #HorribleBosses",chidinma05
137,2022-03-24 17:20:37+00:00,1507044727899799558,"Bento Africa's Board of Directors has recommended that the chief executive officer. Ebunoluwa Okunbanjo takes some time off and be removed from  any people-related decisions for the time being. Source @nairemetrics 
#HorribleBosses #ToxicWorkplaces https://t.co/U4MCQCL2g4",_thatdebbiegirl
138,2022-03-24 17:18:02+00:00,1507044080001376270,"@Vader_Wildcard This guy🤣🤣🤣🤣

You found a way to work #HorribleBosses into this👏👏👏👏

Alhaji Ina need EFCC probe

On point as always",Kgheuer
139,2022-03-24 17:15:00+00:00,1507043314184376321,"The foundation stones for a balanced success are honesty, character, integrity, faith, love, and honesty. 

and the only thing that can guide us as people is shared national identity 

#Gistlover #HorribleBosses #TransformPHC https://t.co/ylCX7wmD66",TajudeenToyinO1
140,2022-03-24 17:14:10+00:00,1507043104909631494,"People work for 7-10 years w/o promotion or salary review, &amp; w/o severance pay for those who wish to leave. If staff (bread winners) are treated so shabbily, what's the safety of contributors’ funds in your possession? @trustfundpltd #HorribleWorkplaces #HorribleBosses",chidinma05
141,2022-03-24 17:13:06+00:00,1507042835593408513,"IF AN AGBERO HAD A DIARY PART 22! KINDLY RETWEET

#HorribleBosses edition! 
#TechAgbero https://t.co/cmxiQ61364",Vader_Wildcard
142,2022-03-24 17:08:07+00:00,1507041583216087045,Still on the episode of #HorribleBosses... 🤨 #changemindset #better #neversettleforatoxicworkplace #EmployeeExperience https://t.co/UmSvehMZwz,Oluwadamilor
143,2022-03-24 17:06:28+00:00,1507041167728336899,"@AirtelNigeria and @airtel_care why is it so difficult to disable this?

I have been trying to disable for over a week. 

#HorribleBosses #horribleService https://t.co/YqSCqn5jgb",streetlife
144,2022-03-24 17:04:04+00:00,1507040564230991874,"I decided to survey most of the team members in our young team @owoafara anonymously to ensure we could expose or nip the #HorribleBosses episode in the bud if it was happening.

I am grateful the results came out positive. We will continue to test this quarterly as we grow. https://t.co/NheQbK875p",talealimi
145,2022-03-24 16:43:50+00:00,1507035470911479811,"#HorribleBosses has been trending for almost a week now and I felt led to share an experience after watching a video on YouTube about Toxic workplaces.

I worked in a company for two months and from the interview stage; there were red flags already.

 #work #people #management",__naeomi__
146,2022-03-24 16:42:14+00:00,1507035069944315916,Judas would definitely be calling in as “Anonymous” on Twitter Space about #HorribleBosses https://t.co/zTKAOTI9VV,mamaOlanna
147,2022-03-24 16:31:19+00:00,1507032319844048901,"The #HorribleBosses series on twitter is the clear reason why some people would never ever try 9-5 in this country.

Make person Dey swear on top my head because of atije atimu",aro_tm
148,2022-03-24 16:26:56+00:00,1507031217480388617,"Peter Obi to become Nigeria’s president in 2023.

The man to reposition Nigeria is here

#SoarSuperEagles #HorribleBosses Asake #Gistlover https://t.co/KAmVSNagHe",SuportPeterObi
149,2022-03-24 16:26:31+00:00,1507031113163755523,"We know the struggle to smell good in this weather that's why we bring to you luxury for less. For the best first and lasting impression, we recommend Paradox. 
You can cop one of this beauties for NGN15,000.
Available in Rossa, Orient, Vetivier, Azuree
#Gistlover #HorribleBosses https://t.co/NQOdAfM8tL",cyentsndessence
150,2022-03-24 16:24:23+00:00,1507030577366634511,"#HorribleBosses
I have had the unfortunate opportunity to work for not one but two unfortunate one man/one woman business.

They make the mistake that because the country is a shit hole, that automatically gives them the pass to be assh!!!!.

No humanity, despicable humans",extratogetyou1
151,2022-03-24 16:16:51+00:00,1507028679272108033,#HorribleBosses life might be worse for them without her. Anyone who has worked and were badly treated @Bossfm95 should pls add what I've forgotten.,DavidJa55585205
152,2022-03-24 16:13:52+00:00,1507027928693026817,"In need of more pointers? send us a dm! We are here to help build your business from inside. 

#horriblebosses #incentivize #growth #motivation #success https://t.co/WsXTq5l6WX",gr8jobsng
153,2022-03-24 16:13:08+00:00,1507027745288634382,"#HorribleBosses that will issue a query to her staff because they were served food at her own event &amp; she claimed they ate that food without her consent. She's constantly in the habit of instilling fear on their minds, &amp; the gullible ones are falling prey to the thought that...",DavidJa55585205
154,2022-03-24 16:09:13+00:00,1507026759434317824,"#HorribleBosses of rookies &amp; sowed seeds of discord among them. Staff are sacked when they're sick, she under pays &amp; makes them work like slaves. They resume 8am to close 6pm with only 30min break, you spend more than 30min, you get penalized. Kambili is the only boss in Nigeria",DavidJa55585205
155,2022-03-24 16:04:07+00:00,1507025474874064897,"But we do know of horrible staffs. 

#HorribleBosses

#apple #tech #brand #business #Samsung https://t.co/lopNJ5H8PN",brandulox
156,2022-03-24 16:02:51+00:00,1507025157239545869,"@thebolurin You have a point but just as it’s the same for ones sticking with #HorribleBosses bcos of the fear of hunger n poverty, illiterates pick up arms n are easily convinced bcos the stomach is empty. All these things get link",Olukaykorf
157,2022-03-24 16:01:31+00:00,1507024824559882240,"#HorribleBosses Speaking of horrible bosses, there's a particular Kambili Osadolor, the self acclaimed owner of Boss FM Abuja. This woman is a true definition of what it means to be a terrible &amp; a toxic boss. Kambili sacks staff at the slightest provocation. She employed a bunch",DavidJa55585205
158,2022-03-24 15:59:45+00:00,1507024379733069830,"Your political participation or indifference enthroned more cruel leaders that make decisions that count on you and unborn generations. Stay there, keep dragging #HorribleBosses when the real bosses are dragging your destiny inside Ghana must go ! #WeCantContinueLikeThis #PVC",ikejanewsonline
159,2022-03-24 15:59:45+00:00,1507024377468100612,y'all complain about #HorribleBosses you got by your own applications or b'cos you needed a job badly. You endured the pain until you were exposed to alternatives &amp; life got better. How about the bosses enthroned directly / indirectly over all affairs of our lives . #getyourpvc,ikejanewsonline
160,2022-03-24 15:57:28+00:00,1507023805054603276,"#HorribleBosses
#AbcTransportPlc my story is very long oooo. Heartbreaking and pitiful, but I will surely tell it someday. #NkIsComing",ritafrench4444
161,2022-03-24 15:54:34+00:00,1507023074797006863,"Some of you will definitely lose your jobs in the coming months.
You’ll be wondering what you did wrong. Well, it’s got something to do with that #HorribleBosses space.

Some will be lucky to be dragged to court for defamation where they’ll get a chance to provide evidence.",Benn_X1
162,2022-03-24 15:52:05+00:00,1507022448385933317,"🚨🚨🚨

Fans of #threethievesmovie can now enjoy the hilarious comedy on @africamagic Urban Channel 153. 

#tmp #trinomotionpictures #comedy #nollywoodmovies #africamagic #horriblebosses https://t.co/NDoPB3mrhQ",trinomotionpics
163,2022-03-24 15:47:16+00:00,1507021235229585413,"Still on #HorribleBosses and Medical Art Center. The head of HR Omorinsola Sofola; former Head of HR @HiltonAbuja, now partner at Phillips Consulting @PCLAfrica is also amongst those who mete out uncanny HR practices. Laying off employees without paying their entitlements.",medussa011
164,2022-03-24 15:36:22+00:00,1507018493526376461,"Just saying, cos…
🎼 Now the day is ooover, night is drawing nigh…

#LetterToTheBoss
#HorribleBosses 
#HorribleEmployees 
#toxicworkplace https://t.co/vdIIDMY6pz",letter2Dboss
165,2022-03-24 15:35:47+00:00,1507018348025954308,"@TechCabal Don't just stop at Bento! And only fin tech companies. You guys need to keep publishing people stories of #HorribleBosses . That's the onlu way to keep these ""mini gods"" on their toes to do better",medussa011
166,2022-03-24 15:35:21+00:00,1507018235907956762,"E be like say na everybody don chop this #Horribleboses breakfast.
If you haven’t, lucky you #HorribleBosses #toxicworkplace #Toxicbosses",adejumokeng
167,2022-03-24 15:25:27+00:00,1507015745191903247,"In case you are wondering why you do not have light. They have gone to sell bread 🚶‍♂️🚶‍♂️🚶‍♂️🚶‍♂️
 #RunOsinbajoRun #SuperEagles #Nigeria #WizKid𓃵 #GhanaVsNaija #HorribleBosses #Nigerians #Gistlover https://t.co/PFYm9XrxCM",OladokunMalik
168,2022-03-24 15:12:33+00:00,1507012501619175439,"The African Development Bank (AfDB) is committing $2.8 billion over the next five years to support private sector investment in South Africa, the institution’s president said on Thursday.

#HorribleBosses #GhanaVsNaija https://t.co/0RHkxA1BLy",FatimaM86772400
169,2022-03-24 15:09:01+00:00,1507011608446324743,"Well said! They know how the system operates abroad. Heck they've even studied there, lived and worked there. But they choose to treat their employees anyhow. Why? because they feel they are ""mini gods"" in their establishment... #HorribleBosses https://t.co/jiMWypyHXn",medussa011
170,2022-03-24 14:59:34+00:00,1507009234138894346,"@_Adesquare_ A private organization located somewhere in the east of Nigeria.
I just pray these tweets concerning #horriblebosses can get most of them to start treating their employees well.
Maybe Nigeria can start been better from there",AdiezeP
171,2022-03-24 14:56:26+00:00,1507008444330520578,"... And that's how TwitterNg moved on from #HorribleBosses

We're so predictable

Unto the next distraction",TheOgbonna
172,2022-03-24 14:56:16+00:00,1507008402098049029,"@thesignature01 Lol...this is so true. With the recent #HorribleBosses trend, I realised the privileges I've enjoyed with my own boss despite and and because of them.",Oma_dollars
173,2022-03-24 14:55:54+00:00,1507008309731024900,"If you want your employees to be productive, make the work  environment conducive for them to work. I am a victim of a horrible boss and it affected my productivity because there was no excitement again.
9ja bosses we can do better than been horrible mbok😊
#Horriblebosses",AdiezeP
174,2022-03-24 14:48:34+00:00,1507006465311064068,"If you ever worked abroad, and back home to lead a team backed with a size-able budget and your name still comes up on the list of #HorribleBosses, you have no shame and you must be a psychopath from the pit of hell. Where did you learn that toxic behavior from?",femiabdul
175,2022-03-24 14:47:17+00:00,1507006142316113937,"For any of the non managerial staff to go for his or her entitled annul leave , Mr Modestus has to be bootlicked before the leave is approved !!! He loves servitude bc it is the culture here !   #HorribleBosses",Ntacrok_ng
176,2022-03-24 14:46:09+00:00,1507005856767827968,"Being verified doesn't mean the person is influential, people buy blue tick these days.

#HorribleBosses",LorenzoMenakaya
177,2022-03-24 14:45:57+00:00,1507005804460732431,@SimShagaya @uLessonApp If this was in response to the #HorribleBosses you have not done any justification. Get a survey out here about YOU and not the company. The company would have a balanced stat because of the several people who work there and do better than you with people management. Tell...,Mywealthyme
178,2022-03-24 14:32:50+00:00,1507002503753129984,"#HorribleBosses are being addressed, apologies are sweet and easy to type...
The damage done nko?
When will #HorribleLecturers and #HorribleTeachers such as:
Mr T.J. Odule (OOU)
Mr Ibikunle (Vetland Grammar school)
To mention just 2, be addressed?

Matter for yet another time...",Hardenco
179,2022-03-24 14:23:38+00:00,1507000188015202306,"You spoke well @JamesOmokwe 🙏🏽

#HorribleBosses #Nollywood",ezinne_akam
180,2022-03-24 14:12:57+00:00,1506997499306905611,"My organization is having a webinar today on “white privilege”. Talk about progressive’ .
The #HorribleBosses saga has helped me put in perspective how great the culture of where I work is.",_ikem__
181,2022-03-24 14:08:22+00:00,1506996345541996550,"I wrote this post in May 2021! It will always be relevant and resonate with employees, until #horriblebosses begin to do better. https://t.co/fYJDFA00b6",KafayahOgunsola
182,2022-03-24 13:56:53+00:00,1506993455758811144,💯. Read... #HorribleBosses https://t.co/ajnAobBTiv,Casey_Ed
183,2022-03-24 13:51:00+00:00,1506991975756673033,"I resigned to protect my mental health, never failed resigning from the job, I can boldly say I survived and am a warrior. In the history of the firm I am or was the longest ever.They sack people within one or two months,the environment was too toxic🥺🥺
#HorribleBosses https://t.co/OB4xrxSCxy",AdiezeP
184,2022-03-24 13:38:01+00:00,1506988710113513477,When a recruiter ask you if you can work under pressure just say No #HorribleBosses #AccraLife,nanA_AntWi_
185,2022-03-24 13:26:01+00:00,1506985687861579781,"Did you vet your ""excitement"" with your boss?!
After all, @POTUS has made it his mission to #overwrite any &amp; all initiatives of @POTUS45.
And the #AbrahamAccords are all @netanyahu, @jaredkushner and encouragement of #Trump.

#COVID19 
#HorribleBosses 
#Mariupol 
#NATO",Ehrliche_Yid
